cell,cellid,ET_X,ET_Y,SubPopulat
c55359,55359,541800,2801000,D
c55360,55360,542200,2801000,D
c55361,55361,542600,2801000,D
c55362,55362,543000,2801000,D
c55363,55363,543400,2801000,D
c55364,55364,543800,2801000,D
c55365,55365,544200,2801000,D
c55366,55366,544600,2801000,D
c55367,55367,545000,2801000,D
c55368,55368,545400,2801000,D
c55369,55369,545800,2801000,D
c55370,55370,546200,2801000,D
c55371,55371,546600,2801000,D
c55372,55372,547000,2801000,D
c55373,55373,547400,2801000,D
c55374,55374,547800,2801000,D
c55376,55376,517800,2800600,B
c55377,55377,518200,2800600,B
c55378,55378,518600,2800600,B
c55379,55379,519000,2800600,B
c55380,55380,519400,2800600,B
c55381,55381,519800,2800600,B
c55382,55382,520200,2800600,B
c55383,55383,520600,2800600,B
c55384,55384,521000,2800600,B
c55385,55385,521400,2800600,B
c55386,55386,521800,2800600,B
c55387,55387,522200,2800600,B
c55388,55388,522600,2800600,B
c55389,55389,523000,2800600,B
c55390,55390,523400,2800600,B
c55391,55391,523800,2800600,B
c55392,55392,524200,2800600,B
c55393,55393,524600,2800600,B
c55394,55394,525000,2800600,B
c55395,55395,525400,2800600,B
c55396,55396,525800,2800600,B
c55397,55397,526200,2800600,B
c55398,55398,526600,2800600,B
c55399,55399,527000,2800600,B
c55400,55400,527400,2800600,B
c55401,55401,527800,2800600,B
c55402,55402,528200,2800600,B
c55403,55403,528600,2800600,B
c55404,55404,529000,2800600,B
c55405,55405,529400,2800600,B
c55406,55406,529800,2800600,B
c55407,55407,530200,2800600,B
c55408,55408,530600,2800600,B
c55409,55409,531000,2800600,B
c55410,55410,531400,2800600,B
c55411,55411,531800,2800600,B
c55412,55412,532200,2800600,B
c55438,55438,542600,2800600,D
c55439,55439,543000,2800600,D
c55440,55440,543400,2800600,D
c55441,55441,543800,2800600,D
c55442,55442,544200,2800600,D
c55443,55443,544600,2800600,D
c55444,55444,545000,2800600,D
c55445,55445,545400,2800600,D
c55446,55446,545800,2800600,D
c55447,55447,546200,2800600,D
c55448,55448,546600,2800600,D
c55449,55449,547000,2800600,D
c55450,55450,547400,2800600,D
c55451,55451,547800,2800600,D
c55452,55452,548200,2800600,D
c55454,55454,517800,2800200,B
c55455,55455,518200,2800200,B
c55456,55456,518600,2800200,B
c55457,55457,519000,2800200,B
c55458,55458,519400,2800200,B
c55459,55459,519800,2800200,B
c55460,55460,520200,2800200,B
c55461,55461,520600,2800200,B
c55462,55462,521000,2800200,B
c55463,55463,521400,2800200,B
c55464,55464,521800,2800200,B
c55465,55465,522200,2800200,B
c55466,55466,522600,2800200,B
c55467,55467,523000,2800200,B
c55468,55468,523400,2800200,B
c55469,55469,523800,2800200,B
c55470,55470,524200,2800200,B
c55471,55471,524600,2800200,B
c55472,55472,525000,2800200,B
c55473,55473,525400,2800200,B
c55474,55474,525800,2800200,B
c55475,55475,526200,2800200,B
c55476,55476,526600,2800200,B
c55477,55477,527000,2800200,B
c55478,55478,527400,2800200,B
c55479,55479,527800,2800200,B
c55480,55480,528200,2800200,B
c55481,55481,528600,2800200,B
c55482,55482,529000,2800200,B
c55483,55483,529400,2800200,B
c55484,55484,529800,2800200,B
c55485,55485,530200,2800200,B
c55486,55486,530600,2800200,B
c55487,55487,531000,2800200,B
c55488,55488,531400,2800200,B
c55489,55489,531800,2800200,B
c55490,55490,532200,2800200,B
c55519,55519,543800,2800200,D
c55520,55520,544200,2800200,D
c55521,55521,544600,2800200,D
c55522,55522,545000,2800200,D
c55523,55523,545400,2800200,D
c55524,55524,545800,2800200,D
c55525,55525,546200,2800200,D
c55526,55526,546600,2800200,D
c55527,55527,547000,2800200,D
c55528,55528,547400,2800200,D
c55529,55529,547800,2800200,D
c55530,55530,548200,2800200,D
c55531,55531,548600,2800200,D
c55533,55533,517800,2799800,B
c55534,55534,518200,2799800,B
c55535,55535,518600,2799800,B
c55536,55536,519000,2799800,B
c55537,55537,519400,2799800,B
c55538,55538,519800,2799800,B
c55539,55539,520200,2799800,B
c55540,55540,520600,2799800,B
c55541,55541,521000,2799800,B
c55542,55542,521400,2799800,B
c55543,55543,521800,2799800,B
c55544,55544,522200,2799800,B
c55545,55545,522600,2799800,B
c55546,55546,523000,2799800,B
c55547,55547,523400,2799800,B
c55548,55548,523800,2799800,B
c55549,55549,524200,2799800,B
c55550,55550,524600,2799800,B
c55551,55551,525000,2799800,B
c55552,55552,525400,2799800,B
c55553,55553,525800,2799800,B
c55554,55554,526200,2799800,B
c55555,55555,526600,2799800,B
c55556,55556,527000,2799800,B
c55557,55557,527400,2799800,B
c55558,55558,527800,2799800,B
c55559,55559,528200,2799800,B
c55560,55560,528600,2799800,B
c55561,55561,529000,2799800,B
c55562,55562,529400,2799800,B
c55563,55563,529800,2799800,B
c55564,55564,530200,2799800,B
c55565,55565,530600,2799800,B
c55566,55566,531000,2799800,B
c55567,55567,531400,2799800,B
c55568,55568,531800,2799800,B
c55569,55569,532200,2799800,B
c55598,55598,543800,2799800,D
c55599,55599,544200,2799800,D
c55600,55600,544600,2799800,D
c55601,55601,545000,2799800,D
c55602,55602,545400,2799800,D
c55603,55603,545800,2799800,D
c55604,55604,546200,2799800,D
c55605,55605,546600,2799800,D
c55606,55606,547000,2799800,D
c55607,55607,547400,2799800,D
c55608,55608,547800,2799800,D
c55609,55609,548200,2799800,D
c55610,55610,548600,2799800,D
c55611,55611,549000,2799800,D
c55615,55615,518200,2799400,B
c55616,55616,518600,2799400,B
c55617,55617,519000,2799400,B
c55618,55618,519400,2799400,B
c55619,55619,519800,2799400,B
c55620,55620,520200,2799400,B
c55621,55621,520600,2799400,B
c55622,55622,521000,2799400,B
c55623,55623,521400,2799400,B
c55624,55624,521800,2799400,B
c55625,55625,522200,2799400,B
c55626,55626,522600,2799400,B
c55627,55627,523000,2799400,B
c55628,55628,523400,2799400,B
c55629,55629,523800,2799400,B
c55630,55630,524200,2799400,B
c55631,55631,524600,2799400,B
c55632,55632,525000,2799400,B
c55633,55633,525400,2799400,B
c55634,55634,525800,2799400,B
c55635,55635,526200,2799400,B
c55636,55636,526600,2799400,B
c55637,55637,527000,2799400,B
c55638,55638,527400,2799400,B
c55639,55639,527800,2799400,B
c55640,55640,528200,2799400,B
c55641,55641,528600,2799400,B
c55642,55642,529000,2799400,B
c55643,55643,529400,2799400,B
c55644,55644,529800,2799400,B
c55645,55645,530200,2799400,B
c55646,55646,530600,2799400,B
c55647,55647,531000,2799400,B
c55648,55648,531400,2799400,B
c55649,55649,531800,2799400,B
c55679,55679,543800,2799400,D
c55680,55680,544200,2799400,D
c55681,55681,544600,2799400,D
c55682,55682,545000,2799400,D
c55683,55683,545400,2799400,D
c55684,55684,545800,2799400,D
c55685,55685,546200,2799400,D
c55686,55686,546600,2799400,D
c55687,55687,547000,2799400,D
c55688,55688,547400,2799400,D
c55689,55689,547800,2799400,D
c55690,55690,548200,2799400,D
c55691,55691,548600,2799400,D
c55692,55692,549000,2799400,D
c55698,55698,518200,2799000,B
c55699,55699,518600,2799000,B
c55700,55700,519000,2799000,B
c55701,55701,519400,2799000,B
c55702,55702,519800,2799000,B
c55703,55703,520200,2799000,B
c55704,55704,520600,2799000,B
c55705,55705,521000,2799000,B
c55706,55706,521400,2799000,B
c55707,55707,521800,2799000,B
c55708,55708,522200,2799000,B
c55709,55709,522600,2799000,B
c55710,55710,523000,2799000,B
c55711,55711,523400,2799000,B
c55712,55712,523800,2799000,B
c55713,55713,524200,2799000,B
c55714,55714,524600,2799000,B
c55715,55715,525000,2799000,B
c55716,55716,525400,2799000,B
c55717,55717,525800,2799000,B
c55718,55718,526200,2799000,B
c55719,55719,526600,2799000,B
c55720,55720,527000,2799000,B
c55721,55721,527400,2799000,B
c55722,55722,527800,2799000,B
c55723,55723,528200,2799000,B
c55724,55724,528600,2799000,B
c55725,55725,529000,2799000,B
c55726,55726,529400,2799000,B
c55727,55727,529800,2799000,B
c55728,55728,530200,2799000,B
c55729,55729,530600,2799000,B
c55730,55730,531000,2799000,B
c55731,55731,531400,2799000,B
c55762,55762,543800,2799000,D
c55763,55763,544200,2799000,D
c55764,55764,544600,2799000,D
c55765,55765,545000,2799000,D
c55766,55766,545400,2799000,D
c55767,55767,545800,2799000,D
c55768,55768,546200,2799000,D
c55769,55769,546600,2799000,D
c55770,55770,547000,2799000,D
c55771,55771,547400,2799000,D
c55772,55772,547800,2799000,D
c55773,55773,548200,2799000,D
c55774,55774,548600,2799000,D
c55775,55775,549000,2799000,D
c55785,55785,518600,2798600,B
c55786,55786,519000,2798600,B
c55787,55787,519400,2798600,B
c55788,55788,519800,2798600,B
c55789,55789,520200,2798600,B
c55790,55790,520600,2798600,B
c55791,55791,521000,2798600,B
c55792,55792,521400,2798600,B
c55793,55793,521800,2798600,B
c55794,55794,522200,2798600,B
c55795,55795,522600,2798600,B
c55796,55796,523000,2798600,B
c55797,55797,523400,2798600,B
c55798,55798,523800,2798600,B
c55799,55799,524200,2798600,B
c55800,55800,524600,2798600,B
c55801,55801,525000,2798600,B
c55802,55802,525400,2798600,B
c55803,55803,525800,2798600,B
c55804,55804,526200,2798600,B
c55805,55805,526600,2798600,B
c55806,55806,527000,2798600,B
c55807,55807,527400,2798600,B
c55808,55808,527800,2798600,B
c55809,55809,528200,2798600,B
c55810,55810,528600,2798600,B
c55811,55811,529000,2798600,B
c55812,55812,529400,2798600,B
c55813,55813,529800,2798600,B
c55814,55814,530200,2798600,B
c55815,55815,530600,2798600,B
c55816,55816,531000,2798600,B
c55817,55817,531400,2798600,B
c55848,55848,543800,2798600,D
c55849,55849,544200,2798600,D
c55850,55850,544600,2798600,D
c55851,55851,545000,2798600,D
c55852,55852,545400,2798600,D
c55853,55853,545800,2798600,D
c55874,55874,519000,2798200,B
c55875,55875,519400,2798200,B
c55876,55876,519800,2798200,B
c55877,55877,520200,2798200,B
c55878,55878,520600,2798200,B
c55879,55879,521000,2798200,B
c55880,55880,521400,2798200,B
c55881,55881,521800,2798200,B
c55882,55882,522200,2798200,B
c55883,55883,522600,2798200,B
c55884,55884,523000,2798200,B
c55885,55885,523400,2798200,B
c55886,55886,523800,2798200,B
c55887,55887,524200,2798200,B
c55888,55888,524600,2798200,B
c55889,55889,525000,2798200,B
c55890,55890,525400,2798200,B
c55891,55891,525800,2798200,B
c55892,55892,526200,2798200,B
c55893,55893,526600,2798200,B
c55894,55894,527000,2798200,B
c55895,55895,527400,2798200,B
c55896,55896,527800,2798200,B
c55897,55897,528200,2798200,B
c55898,55898,528600,2798200,B
c55899,55899,529000,2798200,B
c55900,55900,529400,2798200,B
c55901,55901,529800,2798200,B
c55902,55902,530200,2798200,B
c55903,55903,530600,2798200,B
c55904,55904,531000,2798200,B
c55905,55905,531400,2798200,B
c55936,55936,543800,2798200,D
c55937,55937,544200,2798200,D
c55938,55938,544600,2798200,D
c55939,55939,545000,2798200,D
c55940,55940,545400,2798200,D
c55966,55966,519400,2797800,B
c55967,55967,519800,2797800,B
c55968,55968,520200,2797800,B
c55969,55969,520600,2797800,B
c55970,55970,521000,2797800,B
c55971,55971,521400,2797800,B
c55972,55972,521800,2797800,B
c55973,55973,522200,2797800,B
c55974,55974,522600,2797800,B
c55975,55975,523000,2797800,B
c55976,55976,523400,2797800,B
c55977,55977,523800,2797800,B
c55978,55978,524200,2797800,B
c55979,55979,524600,2797800,B
c55980,55980,525000,2797800,B
c55981,55981,525400,2797800,B
c55982,55982,525800,2797800,B
c55983,55983,526200,2797800,B
c55984,55984,526600,2797800,B
c55985,55985,527000,2797800,B
c55986,55986,527400,2797800,B
c55987,55987,527800,2797800,B
c55988,55988,528200,2797800,B
c55989,55989,528600,2797800,B
c55990,55990,529000,2797800,B
c55991,55991,529400,2797800,B
c55992,55992,529800,2797800,B
c55993,55993,530200,2797800,B
c55994,55994,530600,2797800,B
c55995,55995,531000,2797800,B
c55996,55996,531400,2797800,B
c56027,56027,543800,2797800,D
c56028,56028,544200,2797800,D
c56029,56029,544600,2797800,D
c56030,56030,545000,2797800,D
c56060,56060,519800,2797400,B
c56061,56061,520200,2797400,B
c56062,56062,520600,2797400,B
c56063,56063,521000,2797400,B
c56064,56064,521400,2797400,B
c56065,56065,521800,2797400,B
c56066,56066,522200,2797400,B
c56067,56067,522600,2797400,B
c56068,56068,523000,2797400,B
c56069,56069,523400,2797400,B
c56070,56070,523800,2797400,B
c56071,56071,524200,2797400,B
c56072,56072,524600,2797400,B
c56073,56073,525000,2797400,B
c56074,56074,525400,2797400,B
c56075,56075,525800,2797400,B
c56076,56076,526200,2797400,B
c56077,56077,526600,2797400,B
c56078,56078,527000,2797400,B
c56079,56079,527400,2797400,B
c56080,56080,527800,2797400,B
c56081,56081,528200,2797400,B
c56082,56082,528600,2797400,B
c56083,56083,529000,2797400,B
c56084,56084,529400,2797400,B
c56085,56085,529800,2797400,B
c56086,56086,530200,2797400,B
c56087,56087,530600,2797400,B
c56088,56088,531000,2797400,B
c56156,56156,520600,2797000,B
c56157,56157,521000,2797000,B
c56158,56158,521400,2797000,B
c56159,56159,521800,2797000,B
c56160,56160,522200,2797000,B
c56161,56161,522600,2797000,B
c56162,56162,523000,2797000,B
c56163,56163,523400,2797000,B
c56164,56164,523800,2797000,B
c56165,56165,524200,2797000,B
c56166,56166,524600,2797000,B
c56167,56167,525000,2797000,B
c56168,56168,525400,2797000,B
c56169,56169,525800,2797000,B
c56170,56170,526200,2797000,B
c56171,56171,526600,2797000,B
c56172,56172,527000,2797000,B
c56173,56173,527400,2797000,B
c56174,56174,527800,2797000,B
c56175,56175,528200,2797000,B
c56176,56176,528600,2797000,B
c56177,56177,529000,2797000,B
c56178,56178,529400,2797000,B
c56179,56179,529800,2797000,B
c56180,56180,530200,2797000,B
c56181,56181,530600,2797000,B
c56182,56182,531000,2797000,B
c56251,56251,521400,2796600,B
c56252,56252,521800,2796600,B
c56253,56253,522200,2796600,B
c56254,56254,522600,2796600,B
c56255,56255,523000,2796600,B
c56256,56256,523400,2796600,B
c56257,56257,523800,2796600,B
c56258,56258,524200,2796600,B
c56259,56259,524600,2796600,B
c56260,56260,525000,2796600,B
c56261,56261,525400,2796600,B
c56262,56262,525800,2796600,B
c56263,56263,526200,2796600,B
c56264,56264,526600,2796600,B
c56265,56265,527000,2796600,B
c56266,56266,527400,2796600,B
c56267,56267,527800,2796600,B
c56268,56268,528200,2796600,B
c56269,56269,528600,2796600,B
c56270,56270,529000,2796600,B
c56271,56271,529400,2796600,B
c56272,56272,529800,2796600,B
c56273,56273,530200,2796600,B
c56274,56274,530600,2796600,B
c56346,56346,522600,2796200,B
c56347,56347,523000,2796200,B
c56348,56348,523400,2796200,B
c56349,56349,523800,2796200,B
c56350,56350,524200,2796200,B
c56351,56351,524600,2796200,B
c56352,56352,525000,2796200,B
c56353,56353,525400,2796200,B
c56354,56354,525800,2796200,B
c56355,56355,526200,2796200,B
c56356,56356,526600,2796200,B
c56357,56357,527000,2796200,B
c56358,56358,527400,2796200,B
c56359,56359,527800,2796200,B
c56360,56360,528200,2796200,B
c56361,56361,528600,2796200,B
c56362,56362,529000,2796200,B
c56363,56363,529400,2796200,B
c56364,56364,529800,2796200,B
c56365,56365,530200,2796200,B
c56366,56366,530600,2796200,B
c56437,56437,523000,2795800,B
c56438,56438,523400,2795800,B
c56439,56439,523800,2795800,B
c56440,56440,524200,2795800,B
c56441,56441,524600,2795800,B
c56442,56442,525000,2795800,B
c56443,56443,525400,2795800,B
c56444,56444,525800,2795800,B
c56445,56445,526200,2795800,B
c56446,56446,526600,2795800,B
c56447,56447,527000,2795800,B
c56448,56448,527400,2795800,B
c56449,56449,527800,2795800,B
c56450,56450,528200,2795800,B
c56451,56451,528600,2795800,B
c56452,56452,529000,2795800,B
c56453,56453,529400,2795800,B
c56454,56454,529800,2795800,B
c56455,56455,530200,2795800,B
c56525,56525,523800,2795400,B
c56526,56526,524200,2795400,B
c56527,56527,524600,2795400,B
c56528,56528,525000,2795400,B
c56529,56529,525400,2795400,B
c56530,56530,525800,2795400,B
c56531,56531,526200,2795400,B
c56532,56532,526600,2795400,B
c56533,56533,527000,2795400,B
c56534,56534,527400,2795400,B
c56535,56535,527800,2795400,B
c56536,56536,528200,2795400,B
c56537,56537,528600,2795400,B
c56538,56538,529000,2795400,B
c56539,56539,529400,2795400,B
c56603,56603,524600,2795000,B
c56604,56604,525000,2795000,B
c56605,56605,525400,2795000,B
c56606,56606,525800,2795000,B
c56607,56607,526200,2795000,B
c56608,56608,526600,2795000,B
c56609,56609,527000,2795000,B
c56610,56610,527400,2795000,B
c56611,56611,527800,2795000,B
c56676,56676,525400,2794600,B
c56677,56677,525800,2794600,B
c56678,56678,526200,2794600,B
c56679,56679,526600,2794600,B
c56680,56680,527000,2794600,B
